CustID,Name,gender,age,education,occupation,income,telephone,marital,email,address,retire,custcat
19645,范恒,女,29,硕士及其以上,技术工人,30万以上,150****0171,是,andrew27@adventure-works.com,105 Woodruff Ln.,否,一般价值客户
19660,叶莲,男,40,高中,普通工人,5至10万,135****0190,否,erick5@adventure-works.com,4343 Cook Street,否,一般价值客户
19675,贺斯云,女,25,高中,普通工人,5至10万,171****0156,是,logan64@adventure-works.com,2639 Parkview Court,否,一般价值客户
19690,苏婵娟,女,25,硕士及其以上,公司白领,20至30万,130****0149,是,meredith11@adventure-works.com,3223 White Dr.,否,一般价值客户
19705,贾保,男,36,硕士及其以上,技术工人,10至20万,157****0122,否,jasmine46@adventure-works.com,4855 James Court,否,高价值客户
19720,曾辉,男,26,初中及其以下,普通工人,5万以下,135****0128,否,carrie19@adventure-works.com,551 Rainier Dr,否,一般价值客户
19735,巩明媚,女,52,初中及其以下,普通工人,5万以下,171****0159,是,bonnie17@adventure-works.com,4932 La Jolla,否,一般价值客户
19750,贾丹,男,47,高中,普通工人,5至10万,136****0192,否,melody3@adventure-works.com,8175 Tri-state Ave.,否,高价值客户
19765,谈涛,男,31,初中及其以下,普通工人,5万以下,131****0128,否,alvin20@adventure-works.com,5719 A St.,否,一般价值客户
19780,韩婵,男,46,硕士及其以上,技术工人,30万以上,199****0118,否,jill6@adventure-works.com,3127 Terrace,否,低价值客户
19795,秦蔓楚,男,38,大专,普通工人,10至20万,156****0131,是,eduardo13@adventure-works.com,5609 Huron Dr,否,一般价值客户
19810,柯娜,男,22,本科,公司白领,30万以上,173****0174,否,grace52@adventure-works.com,5899 Mt. Wilson Place,否,一般价值客户
19825,潘雯,男,33,高中,普通工人,5至10万,171****0190,否,arturo14@adventure-works.com,8005 Ranchhand Court,否,一般价值客户
19840,冯娜,女,24,本科,管理人员,20至30万,137****0142,是,jeremy26@adventure-works.com,420 Royal Links Circle,否,一般价值客户
19855,袁平,女,61,初中及其以下,普通工人,5至10万,189****0117,否,devin40@adventure-works.com,9123 James Donlon Blvd,是,低价值客户
19870,黎雯,女,25,高中,普通工人,5至10万,182****0172,否,jon35@adventure-works.com,891 Thornwood Dr.,否,一般价值客户
19885,高凤,女,41,高中,普通工人,5至10万,184****0152,否,nicole23@adventure-works.com,1747 Corte Segundo,否,低价值客户
19900,陈娟,男,36,初中及其以下,普通工人,10至20万,181****0156,是,kimberly14@adventure-works.com,4790 Curletto Drive,否,低价值客户
19915,麦磊,女,69,大专,普通工人,10至20万,181****0119,是,dennis25@adventure-works.com,2761 Clyde Street,是,一般价值客户
19930,许娜,女,61,大专,普通工人,10至20万,166****0181,是,tonya14@adventure-works.com,509 Lynwood Drive,否,一般价值客户
19945,秦黎明,女,25,硕士及其以上,技术工人,20至30万,172****0118,否,kristin14@adventure-works.com,9365 G St.,否,低价值客户
19960,沈婷,男,60,高中,管理人员,5至10万,180****0177,否,julia63@adventure-works.com,5120 La Canada,否,一般价值客户
19975,蒋冬露,男,48,本科,公司白领,20至30万,178****0160,是,josé54@adventure-works.com,6393 Tuolumne Way,否,一般价值客户
19990,谭君,女,19,高中,普通工人,5至10万,135****0132,否,andrés18@adventure-works.com,2617 Melody Drive,否,高价值客户
20005,黄雯,男,43,本科,公司白领,20至30万,176****0142,是,melody7@adventure-works.com,7086 C Wharton Way,否,一般价值客户
20020,袁岱,男,35,高中,普通工人,5至10万,166****0136,是,destiny43@adventure-works.com,4071 Hames Dr.,否,一般价值客户
20035,王庆缘,男,61,本科,公司白领,20至30万,137****0198,是,calvin13@adventure-works.com,934 St. Paul Way,否,高价值客户
20065,贾松,男,31,初中及其以下,普通工人,5万以下,172****0147,是,christian26@adventure-works.com,642 Country View Lane,否,一般价值客户
20080,徐岱,女,51,高中,普通工人,5至10万,159****0183,是,kristopher12@adventure-works.com,7682 Alta Vista,否,高价值客户
20095,冯丽,男,60,高中,普通工人,5至10万,184****0159,否,stanley5@adventure-works.com,9021 Onley Dr,否,高价值客户
20110,曹诚,女,46,高中,普通工人,10至20万,138****0127,是,elijah20@adventure-works.com,3192 Shore Rd.,否,一般价值客户
20125,李雯,男,22,本科,专业人员,20至30万,131****0160,是,sheena13@adventure-works.com,6654 Shelly Dr.,否,一般价值客户
20140,贺丹,男,43,大专,普通工人,10至20万,132****0142,否,april18@adventure-works.com,2802 Clayton Way,否,高价值客户
20155,巩荷,男,41,大专,普通工人,10至20万,159****0116,否,jasmine22@adventure-works.com,9108 San Miguel Drive,否,一般价值客户
20170,楚丽丽,女,31,初中及其以下,普通工人,5万以下,180****0111,是,savannah39@adventure-works.com,1147 Mellowood Street,否,高价值客户
20185,徐虢,女,63,初中及其以下,管理人员,5万以下,183****0134,否,felicia20@adventure-works.com,2071 Babbe Street,是,一般价值客户
20200,邢良,男,57,初中及其以下,普通工人,5万以下,175****0159,是,daniel18@adventure-works.com,1936 Balance Ct,否,一般价值客户
20215,施强,男,56,大专,普通工人,5万以下,130****0156,否,christy34@adventure-works.com,9497 Richard Ave.,否,高价值客户
20230,佘虢,女,25,初中及其以下,普通工人,5万以下,189****0114,是,elizabeth11@adventure-works.com,21 Red Tree Way,否,一般价值客户
20245,杨德伟,男,54,大专,普通工人,10至20万,145****0193,是,samuel33@adventure-works.com,1751 Joan Ave.,否,高价值客户
20260,叶琪,女,32,本科,专业人员,30万以上,186****0150,否,karl11@adventure-works.com,4179 Maureen Lane,否,高价值客户
20275,徐荷,女,69,大专,普通工人,10至20万,198****0157,是,katrina8@adventure-works.com,8998 Adobe Drive,是,一般价值客户
20290,毛芯,男,41,本科,公司白领,20至30万,185****0115,是,lauren64@adventure-works.com,9684 Rahn Court,否,低价值客户
20305,陶武,女,35,高中,普通工人,5至10万,138****0169,是,savannah18@adventure-works.com,2904 El Pueblo Pl.,否,低价值客户
20320,卢爽,女,41,本科,公司白领,20至30万,159****0128,否,jason18@adventure-works.com,9082 Rolling Green Circle,否,高价值客户
20335,熊丽,男,55,大专,普通工人,10至20万,135****0115,是,robin2@adventure-works.com,2845 La Vista Avenue,否,高价值客户
20350,陈荷,男,50,本科,技术工人,20至30万,132****0118,否,catherine16@adventure-works.com,1716 Rosewood Dr,否,一般价值客户
20365,赵婵,女,52,大专,普通工人,10至20万,176****0136,否,kari3@adventure-works.com,6132 Providence Dr.,否,一般价值客户
20380,邵彩,男,32,初中及其以下,普通工人,10至20万,145****0118,是,troy5@adventure-works.com,7230 Berrellesa Street,否,高价值客户
20395,薛荷,女,35,高中,普通工人,5至10万,181****0172,否,latasha21@adventure-works.com,9203 Birch Bark Dr.,否,一般价值客户
20410,胡锦,男,20,高中,普通工人,10至20万,132****0149,否,destiny33@adventure-works.com,920 Holiday Hills Drive,否,一般价值客户
20440,马荣,女,47,初中及其以下,普通工人,5万以下,132****0197,是,seth26@adventure-works.com,1387 Dias Circle,否,高价值客户
20455,白德伟,男,55,高中,普通工人,5至10万,131****0119,否,kristi27@adventure-works.com,8483 Wilke Drive,否,一般价值客户
20470,熊临耀,女,54,高中,普通工人,10至20万,151****0117,否,madison9@adventure-works.com,1990 Bridge,否,高价值客户
20485,谢聪,男,58,高中,普通工人,5至10万,180****0144,否,jordan2@adventure-works.com,935 Rheem Drive,否,低价值客户
20500,薛芳,男,39,高中,普通工人,5至10万,187****0165,否,sarah14@adventure-works.com,6949 Brookview Drive,否,一般价值客户
20515,陈安,女,45,初中及其以下,普通工人,10至20万,145****0134,否,ivan3@adventure-works.com,2540 Waterview Place,否,高价值客户
20530,赵芳,女,31,大专,普通工人,5至10万,155****0120,否,virginia21@adventure-works.com,3994 Sucamore Drive,否,低价值客户
20545,孟斯云,女,48,初中及其以下,普通工人,5万以下,199****0139,否,isabella56@adventure-works.com,8725 San Benito Drive,否,一般价值客户
20560,薛立伟,女,51,本科,专业人员,20至30万,186****0117,是,ian62@adventure-works.com,4700 Bancroft Rd.,否,低价值客户
20575,俞明,女,56,初中及其以下,普通工人,5万以下,184****0170,否,jan18@adventure-works.com,8094 Roxbury Drive,否,一般价值客户
20590,白聪,男,34,硕士及其以上,公司白领,20至30万,183****0193,是,jerome8@adventure-works.com,2524 Coggins Drive,否,一般价值客户
20605,麦平,女,50,高中,普通工人,10至20万,139****0115,是,allison31@adventure-works.com,380 Canyon Road,否,高价值客户
20620,徐嘉丽,女,52,初中及其以下,管理人员,5万以下,166****0193,是,dustin16@adventure-works.com,706 Petarct,否,一般价值客户
20635,巩廉,女,32,本科,专业人员,20至30万,188****0155,否,clinton14@adventure-works.com,6809 El Capitan Lane,否,一般价值客户
20650,毛保,男,50,高中,普通工人,5至10万,147****0112,否,crystal3@adventure-works.com,3106 Julpum Loop,否,一般价值客户
20665,佟崆,女,45,高中,普通工人,5至10万,136****0182,是,cheryl24@adventure-works.com,8432 Sierra Madre,否,低价值客户
20680,卢淑芳,女,51,硕士及其以上,技术工人,30万以上,155****0115,是,maria53@adventure-works.com,9478 Rheem Dr.,否,一般价值客户
20695,贾芳茵,男,43,高中,普通工人,10至20万,176****0163,是,morgan48@adventure-works.com,8582 San Jose Ave.,否,低价值客户
20710,郝涛,女,21,大专,普通工人,5至10万,178****0164,否,chloe27@adventure-works.com,4594 Hill Drive,否,高价值客户
20725,巩安,女,33,本科,专业人员,30万以上,132****0148,否,chloe4@adventure-works.com,7207 Peabody Road,否,高价值客户
20740,徐健,男,35,硕士及其以上,技术工人,30万以上,184****0199,否,damien32@adventure-works.com,3582 Juliet Court,否,一般价值客户
20755,徐婵娟,男,42,初中及其以下,普通工人,5至10万,138****0118,否,clarence36@adventure-works.com,2595 Worth Ct.,否,低价值客户
20770,胡临耀,女,52,初中及其以下,普通工人,10至20万,132****0154,是,tyler9@adventure-works.com,6020 Regency Dr.,否,一般价值客户
20785,牛德伟,女,41,本科,公司白领,30万以上,166****0139,是,erika18@adventure-works.com,2216 Blue Ridge Dr.,否,一般价值客户
20800,罗昌,女,51,大专,普通工人,5至10万,139****0189,是,jada14@adventure-works.com,5615 Rock Oak Road,否,一般价值客户
20815,韦华,女,63,初中及其以下,普通工人,5万以下,198****0194,是,seth46@adventure-works.com,5186 Oeffler Ln.,是,一般价值客户
20830,殷涛,女,48,高中,普通工人,5至10万,153****0154,是,chloe40@adventure-works.com,8162 Olympic Dr.,否,一般价值客户
20845,陈锦,男,22,高中,普通工人,5至10万,147****0110,是,alejandro45@adventure-works.com,5460 Kipling Court,否,一般价值客户
20860,唐凤,女,44,本科,专业人员,20至30万,178****0192,否,nancy13@adventure-works.com,6827 Glaze Dr.,否,低价值客户
20875,钟虹,女,19,高中,普通工人,5至10万,133****0132,否,xavier51@adventure-works.com,6509 California Street,否,高价值客户
20890,谷莲,男,33,本科,专业人员,20至30万,184****0129,是,ashley31@adventure-works.com,6345 Dartmouth Way,否,一般价值客户
20905,蔡安,男,28,本科,公司白领,30万以上,131****0175,是,frank17@adventure-works.com,500 Rockledge Lane,否,一般价值客户
20920,夏彩,女,30,高中,普通工人,5至10万,187****0119,否,brianna57@adventure-works.com,3647 San Miguel Road,否,一般价值客户
20935,袁康,男,24,初中及其以下,管理人员,5万以下,157****0121,是,jessica54@adventure-works.com,8222 Northridge Road,否,高价值客户
20950,王嘉丽,女,42,大专,管理人员,5至10万,198****0128,否,hunter64@adventure-works.com,2038 Encino Drive,否,一般价值客户
20965,邹实,男,28,高中,普通工人,5至10万,183****0134,是,dominique7@adventure-works.com,613 Glen Wood Drive,否,高价值客户
20980,袁廷,男,41,初中及其以下,管理人员,5万以下,158****0118,是,stacy6@adventure-works.com,521 Hermosa,否,低价值客户
20995,何虢,女,40,高中,普通工人,5至10万,172****0175,否,emily27@adventure-works.com,389 Alamo Way,否,低价值客户
21010,金诚,男,44,大专,普通工人,5至10万,131****0128,否,clarence32@adventure-works.com,9473 Wawona Lane,否,一般价值客户
21025,潘凤,女,35,初中及其以下,普通工人,5万以下,171****0116,是,claudia7@adventure-works.com,4852 Chaparral Court,否,高价值客户
21040,陈立,女,65,大专,普通工人,10至20万,189****0141,是,melissa40@adventure-works.com,5288 Carletto Drive,是,一般价值客户
21055,庄丹,男,43,高中,普通工人,5至10万,173****0150,是,madison13@adventure-works.com,1295 Fabian Way,否,低价值客户
21070,彭安,女,40,本科,技术工人,20至30万,151****0166,否,shaun16@adventure-works.com,8714 St. Paul Way,否,高价值客户
21085,冯巧,男,42,本科,技术工人,20至30万,159****0170,否,logan33@adventure-works.com,207 Barquentine Court,否,一般价值客户
21100,曾幂,男,25,本科,公司白领,30万以上,153****0178,是,alan23@adventure-works.com,1936 Bayberry Drive,否,高价值客户
21115,林廉,男,23,高中,普通工人,10至20万,135****0163,否,latasha10@adventure-works.com,831 Valley Crest Dr.,否,高价值客户
21130,肖保,女,37,高中,普通工人,10至20万,189****0199,是,ross32@adventure-works.com,8746 Gonzalez Ct,否,低价值客户
21145,白栋,男,37,硕士及其以上,专业人员,10至20万,180****0134,是,jasmine48@adventure-works.com,3219 Sandra Circle,否,一般价值客户
21160,倪乐,男,43,高中,普通工人,5至10万,172****0127,否,dakota3@adventure-works.com,420 Royal Links Circle,否,高价值客户
21175,沈光,女,33,本科,公司白领,20至30万,150****0193,是,shannon6@adventure-works.com,564 Greenwood Place,否,低价值客户
21190,贾廉,女,27,高中,普通工人,5至10万,173****0176,是,alan24@adventure-works.com,4896 Village Pl.,否,低价值客户
21205,武廉,男,54,高中,普通工人,5至10万,152****0144,否,ian82@adventure-works.com,9563 Pennsylvania Blvd.,否,低价值客户
21220,严强,男,61,高中,普通工人,5至10万,187****0114,是,adrienne1@adventure-works.com,287 D Bel Air Dr.,否,一般价值客户
21235,倪芬,女,42,高中,普通工人,5至10万,182****0117,是,jasmine43@adventure-works.com,8634 Mi Casa Court,否,一般价值客户
21250,余雯,男,54,初中及其以下,普通工人,5万以下,166****0130,否,blake32@adventure-works.com,2767 Seaview Dr.,否,一般价值客户
21265,周冬露,男,34,初中及其以下,普通工人,5万以下,199****0114,是,rob4@adventure-works.com,1885 Riverside Drive,否,高价值客户
21280,许辉,男,54,初中及其以下,普通工人,5万以下,131****0176,是,veronica9@adventure-works.com,7221 Peachwillow Street,否,一般价值客户
21295,靳刚,男,31,本科,公司白领,20至30万,136****0196,是,megan28@adventure-works.com,9537 Ridgewood Drive,否,一般价值客户
21310,潘莞颖,男,25,本科,技术工人,20至30万,136****0177,是,heidi15@adventure-works.com,1585 Larkspur,否,低价值客户
21325,李莲,女,47,初中及其以下,普通工人,5至10万,149****0116,是,jenna14@adventure-works.com,2115 Pasado,否,高价值客户
21340,袁临耀,男,36,硕士及其以上,技术工人,20至30万,131****0127,否,jennifer93@adventure-works.com,7013 St. Raphael Drive,否,一般价值客户
21355,吕凤,男,28,硕士及其以上,技术工人,10至20万,136****0144,否,elizabeth19@adventure-works.com,5454 Old Mt. View Drive,否,低价值客户
21370,付聪,女,34,初中及其以下,普通工人,5至10万,130****0145,是,kyle19@adventure-works.com,7537 Kaski Lane,否,低价值客户
21385,韦磊,男,64,高中,普通工人,5至10万,147****0129,是,kaitlyn29@adventure-works.com,239 Stephanie Way,是,一般价值客户
21400,常黎明,女,46,高中,普通工人,5至10万,189****0160,否,hailey12@adventure-works.com,5134 Red Leaf,否,高价值客户
21415,马雯,女,46,本科,专业人员,20至30万,138****0149,是,julio23@adventure-works.com,4666 Lancelot Drive,否,低价值客户
21430,刘乐,女,31,初中及其以下,普通工人,5万以下,177****0151,否,shannon38@adventure-works.com,9327 Roland Drive,否,高价值客户
21445,曹娜,女,23,高中,普通工人,5至10万,152****0162,是,shelby19@adventure-works.com,5816 Camacho,否,一般价值客户
21460,佟斯云,男,34,大专,普通工人,10至20万,132****0198,否,hunter16@adventure-works.com,6221 Steven Way,否,低价值客户
21475,袁关茵,女,37,大专,普通工人,5万以下,171****0175,否,jimmy26@adventure-works.com,5694 C Del Rio Circle,否,高价值客户
21490,彭彩,男,41,高中,普通工人,5至10万,172****0174,是,joseph23@adventure-works.com,5509 Newcastle Road,否,一般价值客户
21505,付霖,女,37,大专,普通工人,10至20万,149****0147,否,nathan3@adventure-works.com,8564 Hickory Drive,否,一般价值客户
21520,丁武,男,34,高中,普通工人,10至20万,184****0150,否,brianna30@adventure-works.com,1908 Petarct,否,高价值客户
21535,唐蔓楚,女,44,初中及其以下,普通工人,5万以下,138****0125,是,russell7@adventure-works.com,3977 Central Avenue,否,高价值客户
21550,林凤,男,30,初中及其以下,普通工人,5至10万,187****0193,是,erin7@adventure-works.com,8496 La Salle Ct.,否,高价值客户
21565,付惠,男,33,初中及其以下,普通工人,5万以下,184****0164,是,lauren24@adventure-works.com,5361 Hungry Road,否,一般价值客户
21580,夏娜,女,46,大专,普通工人,5至10万,136****0130,是,ana19@adventure-works.com,1289 Quigley St.,否,一般价值客户
21595,彭丽美,女,32,本科,专业人员,30万以上,150****0116,否,kevin16@adventure-works.com,4137 Garcia Ranch Road,否,低价值客户
21610,罗平,男,28,大专,普通工人,10至20万,151****0187,是,meghan3@adventure-works.com,8403 Reality Drive,否,低价值客户
21625,薛武,女,40,高中,普通工人,5至10万,156****0190,否,colleen16@adventure-works.com,3181 Hacienda,否,高价值客户
21640,郭卫东,女,46,高中,普通工人,5至10万,133****0178,否,ashlee19@adventure-works.com,7318 Lavene Way,否,高价值客户
21655,崔红宇,女,45,初中及其以下,管理人员,5万以下,188****0149,是,nicole9@adventure-works.com,505 Lyman Rd,否,高价值客户
21670,马福平,女,29,高中,普通工人,5至10万,130****0112,是,xavier76@adventure-works.com,8660 San Vincente Drive,否,一般价值客户
21685,冯红,女,39,本科,技术工人,30万以上,151****0188,否,fernando55@adventure-works.com,1624 Carlisle Way,否,一般价值客户
21700,崔敬伟,男,48,初中及其以下,普通工人,5万以下,178****0118,是,alejandro30@adventure-works.com,3919 Bayview Circle,否,一般价值客户
21715,穆增志,女,52,大专,普通工人,5至10万,159****0191,否,darrell4@adventure-works.com,9396 Viera Avenue,否,一般价值客户
21730,谢志威,男,66,大专,普通工人,5至10万,152****0163,是,jacqueline1@adventure-works.com,732 East 87th Street,是,一般价值客户
21745,吕金起,女,24,初中及其以下,普通工人,10至20万,176****0176,否,nicholas19@adventure-works.com,892 Southbrook Drive,否,一般价值客户
21760,韩云庆,女,60,初中及其以下,普通工人,5万以下,136****0185,否,rachael5@adventure-works.com,8935 Etcheverry Dr.,否,一般价值客户
21775,鲁全福,女,45,硕士及其以上,技术工人,20至30万,137****0166,是,alexia13@adventure-works.com,5697 Jacqueline Way,否,一般价值客户
21790,郭建立,男,38,高中,普通工人,5至10万,178****0190,否,diana2@adventure-works.com,3783 Terra Calitina,否,一般价值客户
21805,郝连水,女,37,本科,专业人员,20至30万,151****0180,是,cameron39@adventure-works.com,6538 Camelback Road,否,低价值客户
21820,闫智胜,女,42,本科,管理人员,30万以上,175****0149,是,sydney78@adventure-works.com,2957 Tri-state Avenue,否,高价值客户
21835,张军,男,37,本科,专业人员,20至30万,138****0141,否,april1@adventure-works.com,77 Birchwood,否,高价值客户
21850,刘敏,女,29,高中,普通工人,5至10万,177****0171,是,katherine88@adventure-works.com,8245 Pinehurst Court,否,低价值客户
21865,李霞,女,37,高中,普通工人,5至10万,177****0166,是,bethany10@adventure-works.com,1080 Crestwood Circle,否,高价值客户
21880,张强,男,27,大专,普通工人,5万以下,130****0128,是,abby4@adventure-works.com,7834 Roux Court,否,低价值客户
21895,李桂英,女,47,本科,管理人员,30万以上,152****0148,是,ariana5@adventure-works.com,3792 Westwood Ct.,否,一般价值客户
21910,刘芳,男,61,高中,普通工人,5至10万,181****0178,否,lucas10@adventure-works.com,7901 Moccasin Ct.,否,高价值客户
21925,王杰,女,63,高中,普通工人,5至10万,185****0168,否,vincent21@adventure-works.com,4059 High Street,是,一般价值客户
